{310.212858,78.911822,0.0}
{324.948891,177.598211,0.0}
{173.531112,139.254676,0.0}
{265.856372,145.408539,0.0}
{204.71908,261.03585,0.0}
{305.763483,128.379398,0.0}
{83.029966,151.591577,0.0}
{117.166504,128.843886,0.0}
{332.026618,141.887638,0.0}
{235.775198,146.68947,0.0}
{144.002144,128.626002,0.0}
{207.406962,227.234627,0.0}
{93.94448,131.510369,0.0}
{142.76346,90.85527,0.0}
{312.77123,205.865808,0.0}
{128.297502,148.810423,0.0}
{212.610883,178.099915,0.0}
{64.804561,285.963847,0.0}
{62.912992,186.335813,0.0}
{211.870574,276.715254,0.0}
{293.298019,78.034905,0.0}
{332.090646,157.133161,0.0}
{289.12384,138.463752,0.0}
{110.514713,143.921965,0.0}
{175.947976,124.845096,0.0}
{322.331096,192.742012,0.0}
{156.46669,139.912527,0.0}
{268.752364,126.301592,0.0}
{147.259329,77.995174,0.0}
{179.34887,182.067709,0.0}
{197.889829,273.438087,0.0}
{208.523505,292.386655,0.0}
{99.00787,149.895632,0.0}
{69.486456,243.199588,0.0}
{140.017121,141.248668,0.0}
{68.796858,221.90068,0.0}
{306.870792,143.749245,0.0}
{77.421983,137.663087,0.0}
{171.555071,199.118702,0.0}
{257.588396,134.1915,0.0}
{131.601001,126.750351,0.0}
{56.601169,273.142995,0.0}
{221.054622,149.588913,0.0}
{227.392726,134.57838,0.0}
{154.784435,68.949375,0.0}
{318.215373,137.454557,0.0}
{296.882442,92.635376,0.0}
{71.6805,207.34617,0.0}
{276.999028,135.182138,0.0}
{313.348486,184.90099,0.0}
{217.841036,238.317136,0.0}
{183.56646,166.179195,0.0}
{215.15876,214.710157,0.0}
{68.221117,151.653558,0.0}
{215.7582,166.692521,0.0}
{155.775005,88.974413,0.0}
{55.047541,293.833806,0.0}
{322.061241,150.073415,0.0}
{330.719598,128.600259,0.0}
{240.563882,134.149311,0.0}
{306.635743,90.606045,0.0}
{106.714346,132.309939,0.0}
{297.088409,132.165999,0.0}
{124.896808,137.276793,0.0}
{275.724592,145.90595,0.0}
{90.695191,142.031812,0.0}
{77.791146,161.471894,0.0}
{70.164667,171.275702,0.0}
{182.372069,143.345493,0.0}
{160.665078,199.615214,0.0}
{182.720409,133.557872,0.0}
{212.209603,188.441657,0.0}
{212.585994,264.757353,0.0}
{67.704373,276.225718,0.0}
{281.918248,126.361307,0.0}
{166.660256,187.609679,0.0}
{310.569051,196.377845,0.0}
{299.314249,83.748055,0.0}
{63.314207,251.262657,0.0}
{246.424754,144.894153,0.0}
{164.230786,83.251069,0.0}
{66.087837,266.068483,0.0}
{61.745584,201.052667,0.0}
{180.25415,192.245314,0.0}
{284.285083,76.619017,0.0}
{204.92104,283.314216,0.0}
{164.14668,132.531605,0.0}
{152.90553,127.364393,0.0}
{209.314995,248.849375,0.0}
