0.0,-0.0,0.0
-0.1747,0.0166,0.3742
-0.3495,0.0333,0.7484
-0.5242,0.0499,1.1227
-0.6989,0.0666,1.4969
-0.8736,0.0832,1.8711
-1.0484,0.0998,2.2453
-1.2231,0.1165,2.6195
-1.3978,0.1331,2.9938
-1.5725,0.1497,3.368
-1.7473,0.1664,3.7422
-1.922,0.183,4.1164
-2.0967,0.1997,4.4906
-2.2714,0.2163,4.8648
-2.4462,0.2329,5.2391
-2.6209,0.2496,5.6133
-2.7956,0.2662,5.9875
-2.9703,0.2828,6.3617
-3.1451,0.2995,6.7359
-3.3198,0.3161,7.1102
-3.4945,0.3328,7.4844
-3.6692,0.3494,7.8586
-3.844,0.366,8.2328
-4.0187,0.3827,8.607
-4.1934,0.3993,8.9813
-4.3681,0.4159,9.3555
-4.5429,0.4326,9.7297
-4.7176,0.4492,10.1039
-4.8923,0.4659,10.4781
-5.0671,0.4825,10.8524
-5.2418,0.4991,11.2266
-5.4165,0.5158,11.6008
-5.5912,0.5324,11.975
-5.766,0.549,12.3492
-5.9407,0.5657,12.7235
-6.1154,0.5823,13.0977
-6.2901,0.599,13.4719
-6.4649,0.6156,13.8461
-6.6396,0.6322,14.2203
-6.8143,0.6489,14.5945
-6.989,0.6655,14.9688
-7.1638,0.6821,15.343
-7.3385,0.6988,15.7172
-7.5132,0.7154,16.0914
-7.6879,0.7321,16.4656
-7.8627,0.7487,16.8399
-8.0374,0.7653,17.2141
-8.2121,0.782,17.5883
-8.3868,0.7986,17.9625
-8.5616,0.8152,18.3367
