0.0,-0.0,0.0
-0.0227,-0.412,0.0243
-0.0454,-0.824,0.0485
-0.068,-1.236,0.0728
-0.0907,-1.648,0.097
-0.1134,-2.06,0.1213
-0.1361,-2.472,0.1455
-0.1588,-2.884,0.1698
-0.1814,-3.296,0.194
-0.2041,-3.708,0.2183
-0.2268,-4.12,0.2425
-0.2495,-4.532,0.2668
-0.2721,-4.944,0.291
-0.2948,-5.356,0.3153
-0.3175,-5.768,0.3396
-0.3402,-6.18,0.3638
-0.3629,-6.592,0.3881
-0.3855,-7.004,0.4123
-0.4082,-7.416,0.4366
-0.4309,-7.828,0.4608
-0.4536,-8.24,0.4851
-0.4763,-8.652,0.5093
-0.4989,-9.064,0.5336
-0.5216,-9.476,0.5578
-0.5443,-9.888,0.5821
-0.567,-10.3,0.6063
-0.5897,-10.712,0.6306
-0.6123,-11.124,0.6549
-0.635,-11.536,0.6791
-0.6577,-11.948,0.7034
-0.6804,-12.36,0.7276
-0.7031,-12.772,0.7519
-0.7257,-13.184,0.7761
-0.7484,-13.596,0.8004
-0.7711,-14.008,0.8246
-0.7938,-14.42,0.8489
-0.8164,-14.832,0.8731
-0.8391,-15.244,0.8974
-0.8618,-15.656,0.9216
-0.8845,-16.068,0.9459
-0.9072,-16.48,0.9702
-0.9298,-16.892,0.9944
-0.9525,-17.304,1.0187
-0.9752,-17.716,1.0429
-0.9979,-18.128,1.0672
-1.0206,-18.54,1.0914
-1.0432,-18.952,1.1157
-1.0659,-19.364,1.1399
-1.0886,-19.776,1.1642
-1.1113,-20.188,1.1884
