0.0,-0.0,0.0
0.3608,0.1934,-0.0572
0.7216,0.3867,-0.1145
1.0824,0.5801,-0.1717
1.4433,0.7734,-0.2289
1.8041,0.9668,-0.2861
2.1649,1.1601,-0.3434
2.5257,1.3535,-0.4006
2.8865,1.5468,-0.4578
3.2473,1.7402,-0.515
3.6081,1.9335,-0.5723
3.9689,2.1269,-0.6295
4.3298,2.3202,-0.6867
4.6906,2.5136,-0.744
5.0514,2.7069,-0.8012
5.4122,2.9003,-0.8584
5.773,3.0936,-0.9156
6.1338,3.287,-0.9729
6.4946,3.4803,-1.0301
6.8554,3.6737,-1.0873
7.2163,3.867,-1.1446
7.5771,4.0604,-1.2018
7.9379,4.2538,-1.259
8.2987,4.4471,-1.3162
8.6595,4.6405,-1.3735
9.0203,4.8338,-1.4307
9.3811,5.0272,-1.4879
9.7419,5.2205,-1.5451
10.1028,5.4139,-1.6024
10.4636,5.6072,-1.6596
10.8244,5.8006,-1.7168
11.1852,5.9939,-1.7741
11.546,6.1873,-1.8313
11.9068,6.3806,-1.8885
12.2676,6.574,-1.9457
12.6284,6.7673,-2.003
12.9893,6.9607,-2.0602
13.3501,7.154,-2.1174
13.7109,7.3474,-2.1746
14.0717,7.5407,-2.2319
14.4325,7.7341,-2.2891
14.7933,7.9274,-2.3463
15.1541,8.1208,-2.4036
15.5149,8.3142,-2.4608
15.8758,8.5075,-2.518
16.2366,8.7009,-2.5752
16.5974,8.8942,-2.6325
16.9582,9.0876,-2.6897
17.319,9.2809,-2.7469
17.6798,9.4743,-2.8042
