0.0,-0.0,0.0
0.1457,-0.3855,0.0316
0.2913,-0.7711,0.0632
0.437,-1.1566,0.0948
0.5826,-1.5421,0.1264
0.7283,-1.9276,0.1579
0.8739,-2.3132,0.1895
1.0196,-2.6987,0.2211
1.1653,-3.0842,0.2527
1.3109,-3.4698,0.2843
1.4566,-3.8553,0.3159
1.6022,-4.2408,0.3475
1.7479,-4.6263,0.3791
1.8936,-5.0119,0.4107
2.0392,-5.3974,0.4423
2.1849,-5.7829,0.4738
2.3305,-6.1684,0.5054
2.4762,-6.554,0.537
2.6218,-6.9395,0.5686
2.7675,-7.325,0.6002
2.9132,-7.7106,0.6318
3.0588,-8.0961,0.6634
3.2045,-8.4816,0.695
3.3501,-8.8671,0.7266
3.4958,-9.2527,0.7582
3.6415,-9.6382,0.7897
3.7871,-10.0237,0.8213
3.9328,-10.4093,0.8529
4.0784,-10.7948,0.8845
4.2241,-11.1803,0.9161
4.3697,-11.5658,0.9477
4.5154,-11.9514,0.9793
4.6611,-12.3369,1.0109
4.8067,-12.7224,1.0425
4.9524,-13.1079,1.0741
5.098,-13.4935,1.1056
5.2437,-13.879,1.1372
5.3893,-14.2645,1.1688
5.535,-14.6501,1.2004
5.6807,-15.0356,1.232
5.8263,-15.4211,1.2636
5.972,-15.8066,1.2952
6.1176,-16.1922,1.3268
6.2633,-16.5777,1.3584
6.409,-16.9632,1.39
6.5546,-17.3488,1.4215
6.7003,-17.7343,1.4531
6.8459,-18.1198,1.4847
6.9916,-18.5053,1.5163
7.1372,-18.8909,1.5479
