0.0,-0.0,0.0
-0.2865,0.1949,-0.2254
-0.573,0.3898,-0.4507
-0.8595,0.5846,-0.6761
-1.146,0.7795,-0.9014
-1.4325,0.9744,-1.1268
-1.719,1.1693,-1.3521
-2.0055,1.3642,-1.5775
-2.292,1.5591,-1.8029
-2.5785,1.7539,-2.0282
-2.865,1.9488,-2.2536
-3.1515,2.1437,-2.4789
-3.438,2.3386,-2.7043
-3.7245,2.5335,-2.9296
-4.011,2.7284,-3.155
-4.2975,2.9232,-3.3803
-4.584,3.1181,-3.6057
-4.8705,3.313,-3.8311
-5.157,3.5079,-4.0564
-5.4435,3.7028,-4.2818
-5.73,3.8977,-4.5071
-6.0165,4.0925,-4.7325
-6.303,4.2874,-4.9578
-6.5894,4.4823,-5.1832
-6.8759,4.6772,-5.4086
-7.1624,4.8721,-5.6339
-7.4489,5.067,-5.8593
-7.7354,5.2618,-6.0846
-8.0219,5.4567,-6.31
-8.3084,5.6516,-6.5353
-8.5949,5.8465,-6.7607
-8.8814,6.0414,-6.986
-9.1679,6.2363,-7.2114
-9.4544,6.4311,-7.4368
-9.7409,6.626,-7.6621
-10.0274,6.8209,-7.8875
-10.3139,7.0158,-8.1128
-10.6004,7.2107,-8.3382
-10.8869,7.4056,-8.5635
-11.1734,7.6004,-8.7889
-11.4599,7.7953,-9.0143
-11.7464,7.9902,-9.2396
-12.0329,8.1851,-9.465
-12.3194,8.38,-9.6903
-12.6059,8.5749,-9.9157
-12.8924,8.7697,-10.141
-13.1789,8.9646,-10.3664
-13.4654,9.1595,-10.5917
-13.7519,9.3544,-10.8171
-14.0384,9.5493,-11.0425
