0.0,-0.0,0.0
-0.3344,0.243,0.0
-0.6688,0.4859,0.0
-1.0032,0.7289,0.0
-1.3376,0.9718,0.0
-1.672,1.2148,0.0
-2.0064,1.4577,0.0
-2.3408,1.7007,0.0
-2.6752,1.9436,0.0
-3.0096,2.1866,0.0
-3.344,2.4295,0.0
-3.6783,2.6725,0.0
-4.0127,2.9154,0.0
-4.3471,3.1584,0.0
-4.6815,3.4013,0.0
-5.0159,3.6443,0.0
-5.3503,3.8872,0.0
-5.6847,4.1302,0.0
-6.0191,4.3731,0.0
-6.3535,4.6161,0.0
-6.6879,4.859,0.0
-7.0223,5.102,0.0
-7.3567,5.3449,0.0
-7.6911,5.5879,0.0
-8.0255,5.8309,0.0
-8.3599,6.0738,0.0
-8.6943,6.3168,0.0
-9.0287,6.5597,0.0
-9.3631,6.8027,0.0
-9.6975,7.0456,0.0
-10.0319,7.2886,0.0
-10.3662,7.5315,0.0
-10.7006,7.7745,0.0
-11.035,8.0174,0.0
-11.3694,8.2604,0.0
-11.7038,8.5033,0.0
-12.0382,8.7463,0.0
-12.3726,8.9892,0.0
-12.707,9.2322,0.0
-13.0414,9.4751,0.0
-13.3758,9.7181,0.0
-13.7102,9.961,0.0
-14.0446,10.204,0.0
-14.379,10.4469,0.0
-14.7134,10.6899,0.0
-15.0478,10.9329,0.0
-15.3822,11.1758,0.0
-15.7166,11.4188,0.0
-16.051,11.6617,0.0
-16.3854,11.9047,0.0
