0.0,-0.0,0.0
-0.355,0.1394,0.1594
-0.71,0.2788,0.3187
-1.0649,0.4183,0.4781
-1.4199,0.5577,0.6375
-1.7749,0.6971,0.7968
-2.1299,0.8365,0.9562
-2.4849,0.9759,1.1156
-2.8398,1.1153,1.275
-3.1948,1.2548,1.4343
-3.5498,1.3942,1.5937
-3.9048,1.5336,1.7531
-4.2597,1.673,1.9124
-4.6147,1.8124,2.0718
-4.9697,1.9519,2.2312
-5.3247,2.0913,2.3905
-5.6797,2.2307,2.5499
-6.0346,2.3701,2.7093
-6.3896,2.5095,2.8686
-6.7446,2.6489,3.028
-7.0996,2.7884,3.1874
-7.4546,2.9278,3.3468
-7.8095,3.0672,3.5061
-8.1645,3.2066,3.6655
-8.5195,3.346,3.8249
-8.8745,3.4855,3.9842
-9.2294,3.6249,4.1436
-9.5844,3.7643,4.303
-9.9394,3.9037,4.4623
-10.2944,4.0431,4.6217
-10.6494,4.1826,4.7811
-11.0043,4.322,4.9404
-11.3593,4.4614,5.0998
-11.7143,4.6008,5.2592
-12.0693,4.7402,5.4186
-12.4243,4.8796,5.5779
-12.7792,5.0191,5.7373
-13.1342,5.1585,5.8967
-13.4892,5.2979,6.056
-13.8442,5.4373,6.2154
-14.1991,5.5767,6.3748
-14.5541,5.7162,6.5341
-14.9091,5.8556,6.6935
-15.2641,5.995,6.8529
-15.6191,6.1344,7.0123
-15.974,6.2738,7.1716
-16.329,6.4132,7.331
-16.684,6.5527,7.4904
-17.039,6.6921,7.6497
-17.394,6.8315,7.8091
