0.0,-0.0,0.0
-0.241,-0.2153,0.2577
-0.482,-0.4306,0.5154
-0.723,-0.6459,0.7731
-0.9639,-0.8612,1.0309
-1.2049,-1.0765,1.2886
-1.4459,-1.2918,1.5463
-1.6869,-1.5071,1.804
-1.9279,-1.7224,2.0617
-2.1689,-1.9377,2.3194
-2.4098,-2.153,2.5772
-2.6508,-2.3683,2.8349
-2.8918,-2.5836,3.0926
-3.1328,-2.7989,3.3503
-3.3738,-3.0142,3.608
-3.6148,-3.2296,3.8657
-3.8557,-3.4449,4.1234
-4.0967,-3.6602,4.3812
-4.3377,-3.8755,4.6389
-4.5787,-4.0908,4.8966
-4.8197,-4.3061,5.1543
-5.0607,-4.5214,5.412
-5.3016,-4.7367,5.6697
-5.5426,-4.952,5.9275
-5.7836,-5.1673,6.1852
-6.0246,-5.3826,6.4429
-6.2656,-5.5979,6.7006
-6.5066,-5.8132,6.9583
-6.7475,-6.0285,7.216
-6.9885,-6.2438,7.4738
-7.2295,-6.4591,7.7315
-7.4705,-6.6744,7.9892
-7.7115,-6.8897,8.2469
-7.9525,-7.105,8.5046
-8.1934,-7.3203,8.7623
-8.4344,-7.5356,9.02
-8.6754,-7.7509,9.2778
-8.9164,-7.9662,9.5355
-9.1574,-8.1815,9.7932
-9.3984,-8.3968,10.0509
-9.6393,-8.6121,10.3086
-9.8803,-8.8274,10.5663
-10.1213,-9.0427,10.8241
-10.3623,-9.258,11.0818
-10.6033,-9.4734,11.3395
-10.8443,-9.6887,11.5972
-11.0852,-9.904,11.8549
-11.3262,-10.1193,12.1126
-11.5672,-10.3346,12.3703
-11.8082,-10.5499,12.6281
