0.0,-0.0,0.0
0.1837,0.3138,-0.1965
0.3675,0.6276,-0.393
0.5512,0.9414,-0.5895
0.735,1.2552,-0.786
0.9187,1.569,-0.9825
1.1025,1.8828,-1.179
1.2862,2.1966,-1.3755
1.47,2.5104,-1.572
1.6537,2.8242,-1.7685
1.8375,3.138,-1.9651
2.0212,3.4518,-2.1616
2.205,3.7656,-2.3581
2.3887,4.0794,-2.5546
2.5725,4.3932,-2.7511
2.7562,4.707,-2.9476
2.94,5.0207,-3.1441
3.1237,5.3345,-3.3406
3.3075,5.6483,-3.5371
3.4912,5.9621,-3.7336
3.6749,6.2759,-3.9301
3.8587,6.5897,-4.1266
4.0424,6.9035,-4.3231
4.2262,7.2173,-4.5196
4.4099,7.5311,-4.7161
4.5937,7.8449,-4.9126
4.7774,8.1587,-5.1091
4.9612,8.4725,-5.3056
5.1449,8.7863,-5.5022
5.3287,9.1001,-5.6987
5.5124,9.4139,-5.8952
5.6962,9.7277,-6.0917
5.8799,10.0415,-6.2882
6.0637,10.3553,-6.4847
6.2474,10.6691,-6.6812
6.4312,10.9829,-6.8777
6.6149,11.2967,-7.0742
6.7987,11.6105,-7.2707
6.9824,11.9243,-7.4672
7.1661,12.2381,-7.6637
7.3499,12.5519,-7.8602
7.5336,12.8657,-8.0567
7.7174,13.1795,-8.2532
7.9011,13.4933,-8.4497
8.0849,13.8071,-8.6462
8.2686,14.1209,-8.8427
8.4524,14.4347,-9.0393
8.6361,14.7484,-9.2358
8.8199,15.0622,-9.4323
9.0036,15.376,-9.6288
