0.0,-0.0,0.0
0.128,0.243,-0.3089
0.2559,0.4859,-0.6179
0.3839,0.7289,-0.9268
0.5119,0.9718,-1.2358
0.6398,1.2148,-1.5447
0.7678,1.4577,-1.8536
0.8958,1.7007,-2.1626
1.0237,1.9436,-2.4715
1.1517,2.1866,-2.7805
1.2797,2.4295,-3.0894
1.4076,2.6725,-3.3983
1.5356,2.9154,-3.7073
1.6636,3.1584,-4.0162
1.7915,3.4013,-4.3252
1.9195,3.6443,-4.6341
2.0475,3.8872,-4.9431
2.1754,4.1302,-5.252
2.3034,4.3731,-5.5609
2.4314,4.6161,-5.8699
2.5593,4.859,-6.1788
2.6873,5.102,-6.4878
2.8153,5.3449,-6.7967
2.9433,5.5879,-7.1056
3.0712,5.8309,-7.4146
3.1992,6.0738,-7.7235
3.3272,6.3168,-8.0325
3.4551,6.5597,-8.3414
3.5831,6.8027,-8.6503
3.7111,7.0456,-8.9593
3.839,7.2886,-9.2682
3.967,7.5315,-9.5772
4.095,7.7745,-9.8861
4.2229,8.0174,-10.195
4.3509,8.2604,-10.504
4.4789,8.5033,-10.8129
4.6068,8.7463,-11.1219
4.7348,8.9892,-11.4308
4.8628,9.2322,-11.7398
4.9907,9.4751,-12.0487
5.1187,9.7181,-12.3576
5.2467,9.961,-12.6666
5.3746,10.204,-12.9755
5.5026,10.4469,-13.2845
5.6306,10.6899,-13.5934
5.7585,10.9329,-13.9023
5.8865,11.1758,-14.2113
6.0145,11.4188,-14.5202
6.1424,11.6617,-14.8292
6.2704,11.9047,-15.1381
