0.0,-0.0,0.0
0.2143,-0.269,-0.2292
0.4286,-0.5381,-0.4584
0.643,-0.8071,-0.6876
0.8573,-1.0761,-0.9168
1.0716,-1.3452,-1.146
1.2859,-1.6142,-1.3752
1.5003,-1.8832,-1.6044
1.7146,-2.1522,-1.8336
1.9289,-2.4213,-2.0628
2.1432,-2.6903,-2.292
2.3575,-2.9593,-2.5212
2.5719,-3.2284,-2.7504
2.7862,-3.4974,-2.9796
3.0005,-3.7664,-3.2089
3.2148,-4.0355,-3.4381
3.4292,-4.3045,-3.6673
3.6435,-4.5735,-3.8965
3.8578,-4.8426,-4.1257
4.0721,-5.1116,-4.3549
4.2864,-5.3806,-4.5841
4.5008,-5.6496,-4.8133
4.7151,-5.9187,-5.0425
4.9294,-6.1877,-5.2717
5.1437,-6.4567,-5.5009
5.3581,-6.7258,-5.7301
5.5724,-6.9948,-5.9593
5.7867,-7.2638,-6.1885
6.001,-7.5329,-6.4177
6.2154,-7.8019,-6.6469
6.4297,-8.0709,-6.8761
6.644,-8.3399,-7.1053
6.8583,-8.609,-7.3345
7.0726,-8.878,-7.5637
7.287,-9.147,-7.7929
7.5013,-9.4161,-8.0221
7.7156,-9.6851,-8.2513
7.9299,-9.9541,-8.4805
8.1443,-10.2232,-8.7097
8.3586,-10.4922,-8.9389
8.5729,-10.7612,-9.1681
8.7872,-11.0303,-9.3973
9.0015,-11.2993,-9.6266
9.2159,-11.5683,-9.8558
9.4302,-11.8373,-10.085
9.6445,-12.1064,-10.3142
9.8588,-12.3754,-10.5434
10.0732,-12.6444,-10.7726
10.2875,-12.9135,-11.0018
10.5018,-13.1825,-11.231
