0.0,-0.0,0.0
-0.3819,-0.0,-0.1582
-0.7637,-0.0,-0.3164
-1.1456,-0.0,-0.4745
-1.5275,-0.0,-0.6327
-1.9094,-0.0,-0.7909
-2.2912,-0.0,-0.9491
-2.6731,-0.0,-1.1072
-3.055,-0.0,-1.2654
-3.4368,-0.0,-1.4236
-3.8187,-0.0,-1.5818
-4.2006,-0.0,-1.7399
-4.5825,-0.0,-1.8981
-4.9643,-0.0,-2.0563
-5.3462,-0.0,-2.2145
-5.7281,-0.0,-2.3726
-6.1099,-0.0,-2.5308
-6.4918,-0.0,-2.689
-6.8737,-0.0,-2.8472
-7.2556,-0.0,-3.0054
-7.6374,-0.0,-3.1635
-8.0193,-0.0,-3.3217
-8.4012,-0.0,-3.4799
-8.7831,-0.0,-3.6381
-9.1649,-0.0,-3.7962
-9.5468,-0.0,-3.9544
-9.9287,-0.0,-4.1126
-10.3105,-0.0,-4.2708
-10.6924,-0.0,-4.4289
-11.0743,-0.0,-4.5871
-11.4562,-0.0,-4.7453
-11.838,-0.0,-4.9035
-12.2199,-0.0,-5.0616
-12.6018,-0.0,-5.2198
-12.9836,-0.0,-5.378
-13.3655,-0.0,-5.5362
-13.7474,-0.0,-5.6944
-14.1293,-0.0,-5.8525
-14.5111,-0.0,-6.0107
-14.893,-0.0,-6.1689
-15.2749,-0.0,-6.3271
-15.6567,-0.0,-6.4852
-16.0386,-0.0,-6.6434
-16.4205,-0.0,-6.8016
-16.8024,-0.0,-6.9598
-17.1842,-0.0,-7.1179
-17.5661,-0.0,-7.2761
-17.948,-0.0,-7.4343
-18.3298,-0.0,-7.5925
-18.7117,-0.0,-7.7506
