0.0,-0.0,0.0
0.0288,-0.2539,0.3249
0.0576,-0.5077,0.6498
0.0864,-0.7616,0.9747
0.1152,-1.0155,1.2996
0.144,-1.2693,1.6246
0.1728,-1.5232,1.9495
0.2016,-1.7771,2.2744
0.2304,-2.0309,2.5993
0.2592,-2.2848,2.9242
0.288,-2.5387,3.2491
0.3168,-2.7925,3.574
0.3456,-3.0464,3.8989
0.3744,-3.3003,4.2239
0.4032,-3.5541,4.5488
0.432,-3.808,4.8737
0.4608,-4.0619,5.1986
0.4896,-4.3157,5.5235
0.5184,-4.5696,5.8484
0.5472,-4.8235,6.1733
0.5761,-5.0773,6.4982
0.6049,-5.3312,6.8232
0.6337,-5.5851,7.1481
0.6625,-5.8389,7.473
0.6913,-6.0928,7.7979
0.7201,-6.3467,8.1228
0.7489,-6.6005,8.4477
0.7777,-6.8544,8.7726
0.8065,-7.1083,9.0975
0.8353,-7.3621,9.4225
0.8641,-7.616,9.7474
0.8929,-7.8699,10.0723
0.9217,-8.1237,10.3972
0.9505,-8.3776,10.7221
0.9793,-8.6315,11.047
1.0081,-8.8853,11.3719
1.0369,-9.1392,11.6968
1.0657,-9.3931,12.0217
1.0945,-9.6469,12.3467
1.1233,-9.9008,12.6716
1.1521,-10.1547,12.9965
1.1809,-10.4085,13.3214
1.2097,-10.6624,13.6463
1.2385,-10.9163,13.9712
1.2673,-11.1701,14.2961
1.2961,-11.424,14.621
1.3249,-11.6779,14.946
1.3537,-11.9317,15.2709
1.3825,-12.1856,15.5958
1.4113,-12.4395,15.9207
