0.0,-0.0,0.0
0.0632,0.3303,-0.2404
0.1264,0.6605,-0.4808
0.1896,0.9908,-0.7211
0.2529,1.321,-0.9615
0.3161,1.6513,-1.2019
0.3793,1.9815,-1.4423
0.4425,2.3118,-1.6827
0.5057,2.642,-1.923
0.5689,2.9723,-2.1634
0.6322,3.3025,-2.4038
0.6954,3.6328,-2.6442
0.7586,3.963,-2.8846
0.8218,4.2933,-3.1249
0.885,4.6235,-3.3653
0.9482,4.9538,-3.6057
1.0115,5.284,-3.8461
1.0747,5.6143,-4.0865
1.1379,5.9446,-4.3268
1.2011,6.2748,-4.5672
1.2643,6.6051,-4.8076
1.3275,6.9353,-5.048
1.3908,7.2656,-5.2884
1.454,7.5958,-5.5287
1.5172,7.9261,-5.7691
1.5804,8.2563,-6.0095
1.6436,8.5866,-6.2499
1.7068,8.9168,-6.4903
1.77,9.2471,-6.7306
1.8333,9.5773,-6.971
1.8965,9.9076,-7.2114
1.9597,10.2378,-7.4518
2.0229,10.5681,-7.6922
2.0861,10.8983,-7.9325
2.1493,11.2286,-8.1729
2.2126,11.5589,-8.4133
2.2758,11.8891,-8.6537
2.339,12.2194,-8.8941
2.4022,12.5496,-9.1344
2.4654,12.8799,-9.3748
2.5286,13.2101,-9.6152
2.5919,13.5404,-9.8556
2.6551,13.8706,-10.096
2.7183,14.2009,-10.3364
2.7815,14.5311,-10.5767
2.8447,14.8614,-10.8171
2.9079,15.1916,-11.0575
2.9712,15.5219,-11.2979
3.0344,15.8521,-11.5383
3.0976,16.1824,-11.7786
