0.0,-0.0,0.0
-0.1971,-0.1078,0.3469
-0.3943,-0.2155,0.6939
-0.5914,-0.3233,1.0408
-0.7885,-0.4311,1.3878
-0.9857,-0.5389,1.7347
-1.1828,-0.6466,2.0817
-1.3799,-0.7544,2.4286
-1.577,-0.8622,2.7756
-1.7742,-0.9699,3.1225
-1.9713,-1.0777,3.4694
-2.1684,-1.1855,3.8164
-2.3656,-1.2933,4.1633
-2.5627,-1.401,4.5103
-2.7598,-1.5088,4.8572
-2.957,-1.6166,5.2042
-3.1541,-1.7243,5.5511
-3.3512,-1.8321,5.8981
-3.5484,-1.9399,6.245
-3.7455,-2.0477,6.5919
-3.9426,-2.1554,6.9389
-4.1398,-2.2632,7.2858
-4.3369,-2.371,7.6328
-4.534,-2.4788,7.9797
-4.7311,-2.5865,8.3267
-4.9283,-2.6943,8.6736
-5.1254,-2.8021,9.0206
-5.3225,-2.9098,9.3675
-5.5197,-3.0176,9.7144
-5.7168,-3.1254,10.0614
-5.9139,-3.2332,10.4083
-6.1111,-3.3409,10.7553
-6.3082,-3.4487,11.1022
-6.5053,-3.5565,11.4492
-6.7025,-3.6642,11.7961
-6.8996,-3.772,12.1431
-7.0967,-3.8798,12.49
-7.2938,-3.9876,12.8369
-7.491,-4.0953,13.1839
-7.6881,-4.2031,13.5308
-7.8852,-4.3109,13.8778
-8.0824,-4.4186,14.2247
-8.2795,-4.5264,14.5717
-8.4766,-4.6342,14.9186
-8.6738,-4.742,15.2656
-8.8709,-4.8497,15.6125
-9.068,-4.9575,15.9594
-9.2652,-5.0653,16.3064
-9.4623,-5.173,16.6533
-9.6594,-5.2808,17.0003
