0.0,-0.0,0.0
-0.4001,0.0009,-0.1039
-0.8001,0.0019,-0.2078
-1.2002,0.0028,-0.3117
-1.6002,0.0038,-0.4156
-2.0003,0.0047,-0.5195
-2.4004,0.0057,-0.6235
-2.8004,0.0066,-0.7274
-3.2005,0.0076,-0.8313
-3.6005,0.0085,-0.9352
-4.0006,0.0095,-1.0391
-4.4007,0.0104,-1.143
-4.8007,0.0114,-1.2469
-5.2008,0.0123,-1.3508
-5.6008,0.0132,-1.4547
-6.0009,0.0142,-1.5586
-6.401,0.0151,-1.6625
-6.801,0.0161,-1.7665
-7.2011,0.017,-1.8704
-7.6011,0.018,-1.9743
-8.0012,0.0189,-2.0782
-8.4013,0.0199,-2.1821
-8.8013,0.0208,-2.286
-9.2014,0.0218,-2.3899
-9.6014,0.0227,-2.4938
-10.0015,0.0237,-2.5977
-10.4016,0.0246,-2.7016
-10.8016,0.0255,-2.8056
-11.2017,0.0265,-2.9095
-11.6017,0.0274,-3.0134
-12.0018,0.0284,-3.1173
-12.4019,0.0293,-3.2212
-12.8019,0.0303,-3.3251
-13.202,0.0312,-3.429
-13.602,0.0322,-3.5329
-14.0021,0.0331,-3.6368
-14.4022,0.0341,-3.7407
-14.8022,0.035,-3.8446
-15.2023,0.036,-3.9486
-15.6023,0.0369,-4.0525
-16.0024,0.0378,-4.1564
-16.4025,0.0388,-4.2603
-16.8025,0.0397,-4.3642
-17.2026,0.0407,-4.4681
-17.6026,0.0416,-4.572
-18.0027,0.0426,-4.6759
-18.4028,0.0435,-4.7798
-18.8028,0.0445,-4.8837
-19.2029,0.0454,-4.9876
-19.6029,0.0464,-5.0916
