0.0,-0.0,0.0
-0.1471,0.3528,0.1573
-0.2941,0.7057,0.3145
-0.4412,1.0585,0.4718
-0.5882,1.4113,0.629
-0.7353,1.7642,0.7863
-0.8823,2.117,0.9436
-1.0294,2.4698,1.1008
-1.1764,2.8227,1.2581
-1.3235,3.1755,1.4154
-1.4705,3.5283,1.5726
-1.6176,3.8812,1.7299
-1.7646,4.234,1.8871
-1.9117,4.5868,2.0444
-2.0587,4.9396,2.2017
-2.2058,5.2925,2.3589
-2.3528,5.6453,2.5162
-2.4999,5.9981,2.6735
-2.6469,6.351,2.8307
-2.794,6.7038,2.988
-2.941,7.0566,3.1452
-3.0881,7.4095,3.3025
-3.2351,7.7623,3.4598
-3.3822,8.1151,3.617
-3.5292,8.468,3.7743
-3.6763,8.8208,3.9316
-3.8233,9.1736,4.0888
-3.9704,9.5265,4.2461
-4.1174,9.8793,4.4033
-4.2645,10.2321,4.5606
-4.4116,10.585,4.7179
-4.5586,10.9378,4.8751
-4.7057,11.2906,5.0324
-4.8527,11.6435,5.1896
-4.9998,11.9963,5.3469
-5.1468,12.3491,5.5042
-5.2939,12.7019,5.6614
-5.4409,13.0548,5.8187
-5.588,13.4076,5.976
-5.735,13.7604,6.1332
-5.8821,14.1133,6.2905
-6.0291,14.4661,6.4477
-6.1762,14.8189,6.605
-6.3232,15.1718,6.7623
-6.4703,15.5246,6.9195
-6.6173,15.8774,7.0768
-6.7644,16.2303,7.2341
-6.9114,16.5831,7.3913
-7.0585,16.9359,7.5486
-7.2055,17.2888,7.7058
