0.0,-0.0,0.0
0.4133,-0.0,0.0
0.8267,-0.0,0.0
1.24,-0.0,0.0
1.6533,-0.0,0.0
2.0667,-0.0,0.0
2.48,-0.0,0.0
2.8933,-0.0,0.0
3.3067,-0.0,0.0
3.72,-0.0,0.0
4.1334,-0.0,0.0
4.5467,-0.0,0.0
4.96,-0.0,0.0
5.3734,-0.0,0.0
5.7867,-0.0,0.0
6.2,-0.0,0.0
6.6134,-0.0,0.0
7.0267,-0.0,0.0
7.44,-0.0,0.0
7.8534,-0.0,0.0
8.2667,-0.0,0.0
8.68,-0.0,0.0
9.0934,-0.0,0.0
9.5067,-0.0,0.0
9.92,-0.0,0.0
10.3334,-0.0,0.0
10.7467,-0.0,0.0
11.16,-0.0,0.0
11.5734,-0.0,0.0
11.9867,-0.0,0.0
12.4001,-0.0,0.0
12.8134,-0.0,0.0
13.2267,-0.0,0.0
13.6401,-0.0,0.0
14.0534,-0.0,0.0
14.4667,-0.0,0.0
14.8801,-0.0,0.0
15.2934,-0.0,0.0
15.7067,-0.0,0.0
16.1201,-0.0,0.0
16.5334,-0.0,0.0
16.9467,-0.0,0.0
17.3601,-0.0,0.0
17.7734,-0.0,0.0
18.1867,-0.0,0.0
18.6001,-0.0,0.0
19.0134,-0.0,0.0
19.4267,-0.0,0.0
19.8401,-0.0,0.0
20.2534,-0.0,0.0
