0.0,-0.0,0.0
-0.2414,0.3334,0.0379
-0.4828,0.6667,0.0758
-0.7242,1.0001,0.1138
-0.9657,1.3334,0.1517
-1.2071,1.6668,0.1896
-1.4485,2.0001,0.2275
-1.6899,2.3335,0.2655
-1.9313,2.6668,0.3034
-2.1727,3.0002,0.3413
-2.4142,3.3336,0.3792
-2.6556,3.6669,0.4171
-2.897,4.0003,0.4551
-3.1384,4.3336,0.493
-3.3798,4.667,0.5309
-3.6212,5.0003,0.5688
-3.8627,5.3337,0.6068
-4.1041,5.667,0.6447
-4.3455,6.0004,0.6826
-4.5869,6.3338,0.7205
-4.8283,6.6671,0.7584
-5.0697,7.0005,0.7964
-5.3112,7.3338,0.8343
-5.5526,7.6672,0.8722
-5.794,8.0005,0.9101
-6.0354,8.3339,0.9481
-6.2768,8.6672,0.986
-6.5182,9.0006,1.0239
-6.7597,9.334,1.0618
-7.0011,9.6673,1.0997
-7.2425,10.0007,1.1377
-7.4839,10.334,1.1756
-7.7253,10.6674,1.2135
-7.9667,11.0007,1.2514
-8.2082,11.3341,1.2894
-8.4496,11.6674,1.3273
-8.691,12.0008,1.3652
-8.9324,12.3342,1.4031
-9.1738,12.6675,1.441
-9.4152,13.0009,1.479
-9.6567,13.3342,1.5169
-9.8981,13.6676,1.5548
-10.1395,14.0009,1.5927
-10.3809,14.3343,1.6307
-10.6223,14.6676,1.6686
-10.8637,15.001,1.7065
-11.1052,15.3343,1.7444
-11.3466,15.6677,1.7823
-11.588,16.0011,1.8203
-11.8294,16.3344,1.8582
