0.0,-0.0,0.0
-0.268,-0.2984,0.0997
-0.5361,-0.5969,0.1993
-0.8041,-0.8953,0.299
-1.0722,-1.1938,0.3986
-1.3402,-1.4922,0.4983
-1.6083,-1.7906,0.5979
-1.8763,-2.0891,0.6976
-2.1444,-2.3875,0.7972
-2.4124,-2.6859,0.8969
-2.6805,-2.9844,0.9965
-2.9485,-3.2828,1.0962
-3.2166,-3.5813,1.1958
-3.4846,-3.8797,1.2955
-3.7527,-4.1781,1.3951
-4.0207,-4.4766,1.4948
-4.2888,-4.775,1.5944
-4.5568,-5.0735,1.6941
-4.8249,-5.3719,1.7937
-5.0929,-5.6703,1.8934
-5.361,-5.9688,1.993
-5.629,-6.2672,2.0927
-5.8971,-6.5656,2.1923
-6.1651,-6.8641,2.292
-6.4332,-7.1625,2.3916
-6.7012,-7.461,2.4913
-6.9693,-7.7594,2.5909
-7.2373,-8.0578,2.6906
-7.5054,-8.3563,2.7902
-7.7734,-8.6547,2.8899
-8.0415,-8.9532,2.9895
-8.3095,-9.2516,3.0892
-8.5776,-9.55,3.1888
-8.8456,-9.8485,3.2885
-9.1137,-10.1469,3.3881
-9.3817,-10.4453,3.4878
-9.6498,-10.7438,3.5874
-9.9178,-11.0422,3.6871
-10.1859,-11.3407,3.7867
-10.4539,-11.6391,3.8864
-10.722,-11.9375,3.986
-10.99,-12.236,4.0857
-11.2581,-12.5344,4.1853
-11.5261,-12.8329,4.285
-11.7942,-13.1313,4.3846
-12.0622,-13.4297,4.4843
-12.3302,-13.7282,4.5839
-12.5983,-14.0266,4.6836
-12.8663,-14.325,4.7832
-13.1344,-14.6235,4.8829
