0.0,-0.0,0.0
0.1493,0.3752,-0.0881
0.2985,0.7505,-0.1761
0.4478,1.1257,-0.2642
0.5971,1.501,-0.3523
0.7463,1.8762,-0.4403
0.8956,2.2515,-0.5284
1.0449,2.6267,-0.6165
1.1941,3.002,-0.7045
1.3434,3.3772,-0.7926
1.4927,3.7525,-0.8807
1.642,4.1277,-0.9687
1.7912,4.5029,-1.0568
1.9405,4.8782,-1.1449
2.0898,5.2534,-1.2329
2.239,5.6287,-1.321
2.3883,6.0039,-1.4091
2.5376,6.3792,-1.4971
2.6868,6.7544,-1.5852
2.8361,7.1297,-1.6733
2.9854,7.5049,-1.7613
3.1346,7.8801,-1.8494
3.2839,8.2554,-1.9375
3.4332,8.6306,-2.0255
3.5824,9.0059,-2.1136
3.7317,9.3811,-2.2017
3.881,9.7564,-2.2897
4.0303,10.1316,-2.3778
4.1795,10.5069,-2.4659
4.3288,10.8821,-2.5539
4.4781,11.2574,-2.642
4.6273,11.6326,-2.7301
4.7766,12.0078,-2.8181
4.9259,12.3831,-2.9062
5.0751,12.7583,-2.9943
5.2244,13.1336,-3.0823
5.3737,13.5088,-3.1704
5.5229,13.8841,-3.2585
5.6722,14.2593,-3.3465
5.8215,14.6346,-3.4346
5.9707,15.0098,-3.5227
6.12,15.3851,-3.6107
6.2693,15.7603,-3.6988
6.4185,16.1355,-3.7869
6.5678,16.5108,-3.875
6.7171,16.886,-3.963
6.8664,17.2613,-4.0511
7.0156,17.6365,-4.1392
7.1649,18.0118,-4.2272
7.3142,18.387,-4.3153
