0.0,-0.0,0.0
-0.3135,0.2486,0.1037
-0.6271,0.4971,0.2074
-0.9406,0.7457,0.3112
-1.2542,0.9942,0.4149
-1.5677,1.2428,0.5186
-1.8813,1.4913,0.6223
-2.1948,1.7399,0.7261
-2.5083,1.9884,0.8298
-2.8219,2.237,0.9335
-3.1354,2.4855,1.0372
-3.449,2.7341,1.1409
-3.7625,2.9826,1.2447
-4.0761,3.2312,1.3484
-4.3896,3.4797,1.4521
-4.7032,3.7283,1.5558
-5.0167,3.9768,1.6596
-5.3302,4.2254,1.7633
-5.6438,4.4739,1.867
-5.9573,4.7225,1.9707
-6.2709,4.971,2.0744
-6.5844,5.2196,2.1782
-6.898,5.4681,2.2819
-7.2115,5.7167,2.3856
-7.525,5.9652,2.4893
-7.8386,6.2138,2.5931
-8.1521,6.4623,2.6968
-8.4657,6.7109,2.8005
-8.7792,6.9595,2.9042
-9.0928,7.208,3.0079
-9.4063,7.4566,3.1117
-9.7198,7.7051,3.2154
-10.0334,7.9537,3.3191
-10.3469,8.2022,3.4228
-10.6605,8.4508,3.5266
-10.974,8.6993,3.6303
-11.2876,8.9479,3.734
-11.6011,9.1964,3.8377
-11.9147,9.445,3.9414
-12.2282,9.6935,4.0452
-12.5417,9.9421,4.1489
-12.8553,10.1906,4.2526
-13.1688,10.4392,4.3563
-13.4824,10.6877,4.4601
-13.7959,10.9363,4.5638
-14.1095,11.1848,4.6675
-14.423,11.4334,4.7712
-14.7365,11.6819,4.8749
-15.0501,11.9305,4.9787
-15.3636,12.179,5.0824
