{129.956569, 184.197274, 0.0}
{129.242327, 185.993592, 0.0}
{128.400212, 187.733607, 0.0}
{127.43231, 189.406909, 0.0}
{126.343489, 191.004175, 0.0}
{125.141092, 192.517812, 0.0}
{123.834361, 193.942389, 0.0}
{122.433716, 195.274794, 0.0}
{120.95003, 196.514122, 0.0}
{119.394001, 197.661374, 0.0}
{117.775705, 198.719048, 0.0}
{116.104309, 199.69071, 0.0}
{115.679392, 198.232303, 0.0}
{115.50434, 196.306729, 0.0}
{115.329288, 194.381154, 0.0}
{115.154235, 192.45558, 0.0}
{114.979183, 190.530006, 0.0}
{114.943603, 188.692794, 0.0}
{116.737174, 187.971418, 0.0}
{118.476221, 187.127417, 0.0}
{120.136634, 186.138094, 0.0}
{121.687272, 184.984743, 0.0}
{123.092778, 183.658717, 0.0}
{124.320571, 182.166771, 0.0}
{125.349744, 180.531398, 0.0}
{126.176324, 178.784632, 0.0}
{126.945529, 177.011997, 0.0}
{127.629132, 175.203922, 0.0}
{128.177015, 173.350042, 0.0}
{128.60774, 171.46539, 0.0}
{128.936611, 169.560253, 0.0}
{129.176126, 167.641786, 0.0}
{129.336485, 165.715054, 0.0}
{129.426054, 163.783712, 0.0}
{129.310658, 161.991685, 0.0}
{127.377144, 161.991685, 0.0}
{125.443629, 161.991685, 0.0}
{123.510114, 161.991685, 0.0}
{121.576599, 161.991685, 0.0}
{119.643084, 161.991685, 0.0}
{117.709569, 161.991685, 0.0}
{115.776054, 161.991685, 0.0}
{113.84254, 161.991685, 0.0}
{111.909025, 161.991685, 0.0}
{109.97551, 161.991685, 0.0}
{108.041995, 161.991685, 0.0}
{106.109863, 162.041496, 0.0}
{104.266906, 162.570448, 0.0}
{102.769675, 163.775052, 0.0}
{101.885067, 165.485183, 0.0}
{100.580369, 165.69738, 0.0}
{100.141737, 163.815151, 0.0}
{99.67622, 161.941441, 0.0}
{99.67622, 160.007926, 0.0}
{99.67622, 158.074411, 0.0}
{100.108437, 156.20963, 0.0}
{101.260462, 154.668704, 0.0}
{102.743734, 153.432451, 0.0}
{104.422029, 152.487626, 0.0}
{106.294513, 152.022368, 0.0}
{108.222523, 151.898265, 0.0}
{110.156038, 151.898236, 0.0}
{112.089553, 151.898236, 0.0}
{114.023068, 151.898236, 0.0}
{115.956583, 151.898236, 0.0}
{117.890097, 151.898236, 0.0}
{119.823612, 151.898236, 0.0}
