306.113,208.825,0.0
305.0457,205.3387,0.0
303.8005,201.8864,0.0
302.5553,198.4341,0.0
301.3101,194.9818,0.0
300.0649,191.5295,0.0
298.8197,188.0772,0.0
297.5745,184.6249,0.0
296.3293,181.1726,0.0
295.0841,177.7203,0.0
293.8389,174.268,0.0
292.5937,170.8157,0.0
291.3474,167.3638,0.0
289.9771,163.9599,0.0
288.3297,160.6823,0.0
286.2594,157.6574,0.0
283.5928,155.1515,0.0
280.3119,153.5415,0.0
276.7012,152.941,0.0
273.0381,153.0832,0.0
269.4468,153.8189,0.0
268.916,156.4665,0.0
270.124,159.932,0.0
273.6964,159.3177,0.0
277.3511,159.4463,0.0
280.4982,161.2227,0.0
282.579,164.2307,0.0
284.0751,167.5796,0.0
284.272,170.3241,0.0
282.1694,172.6732,0.0
280.8392,176.0936,0.0
279.5091,179.5141,0.0
278.1789,182.9346,0.0
276.8487,186.355,0.0
275.5187,189.7755,0.0
274.1885,193.196,0.0
272.8583,196.6164,0.0
271.5282,200.0369,0.0
270.198,203.4574,0.0
268.8678,206.8778,0.0
269.9912,208.825,0.0
273.6612,208.825,0.0
276.6726,207.8512,0.0
277.9396,204.4069,0.0
279.2067,200.9625,0.0
280.4737,197.5182,0.0
281.7407,194.0738,0.0
283.0078,190.6295,0.0
284.2747,187.1851,0.0
285.536,183.7387,0.0
286.7732,180.2835,0.0
287.9862,178.2369,0.0
289.1141,181.7293,0.0
290.281,185.2088,0.0
291.4712,188.6804,0.0
292.6614,192.1521,0.0
293.8516,195.6237,0.0
295.0418,199.0954,0.0
296.232,202.567,0.0
297.4222,206.0387,0.0
299.1062,208.825,0.0
302.7762,208.825,0.0
263.0529,197.441,0.0
263.0529,193.771,0.0
263.0529,190.101,0.0
263.0529,186.431,0.0
263.0529,182.761,0.0
263.0529,179.091,0.0
263.0529,175.421,0.0
263.0529,171.751,0.0
261.0032,170.1038,0.0
257.3332,170.1038,0.0
255.4938,171.9922,0.0
255.4938,175.6622,0.0
255.4938,179.3322,0.0
255.4938,183.0022,0.0
255.4938,186.6722,0.0
255.4938,190.3422,0.0
255.4938,194.0122,0.0
255.3061,197.6738,0.0
254.0587,201.083,0.0
250.9422,202.8568,0.0
247.2858,203.03,0.0
243.6551,202.5183,0.0
240.1236,201.5281,0.0
237.21,199.808,0.0
237.21,196.138,0.0
237.21,192.468,0.0
237.21,188.798,0.0
237.21,185.128,0.0
237.21,181.458,0.0
237.21,177.788,0.0
237.21,174.118,0.0
237.21,170.448,0.0
233.8737,170.1038,0.0
230.2037,170.1038,0.0
229.6509,173.2587,0.0
229.6509,176.9287,0.0
229.6509,180.5987,0.0
229.6509,184.2687,0.0
229.6509,187.9387,0.0
229.6509,191.6087,0.0
229.6509,195.2787,0.0
229.6509,198.9487,0.0
229.6509,202.6187,0.0
229.6509,206.2887,0.0
231.0137,208.7627,0.0
234.6592,209.1866,0.0
237.21,208.3557,0.0
238.2406,206.3133,0.0
241.6081,207.7688,0.0
245.1086,208.8645,0.0
248.7172,209.5174,0.0
252.3815,209.6307,0.0
255.9928,209.0298,0.0
259.2421,207.3705,0.0
261.5637,204.5626,0.0
262.7367,201.0998,0.0
263.0529,197.4488,0.0
217.783,197.441,0.0
217.783,193.771,0.0
217.783,190.101,0.0
217.783,186.431,0.0
217.783,182.761,0.0
217.783,179.091,0.0
217.783,175.421,0.0
217.783,171.751,0.0
215.7332,170.1038,0.0
212.0632,170.1038,0.0
210.224,171.9922,0.0
210.224,175.6622,0.0
210.224,179.3322,0.0
210.224,183.0022,0.0
210.224,186.6722,0.0
210.224,190.3422,0.0
210.224,194.0122,0.0
210.0362,197.6739,0.0
208.7888,201.083,0.0
205.6722,202.8568,0.0
202.0158,203.03,0.0
198.3851,202.5183,0.0
194.8536,201.528,0.0
191.9401,199.8079,0.0
191.9401,196.1379,0.0
191.9401,192.4679,0.0
191.9401,188.7979,0.0
191.9401,185.1279,0.0
191.9401,181.4579,0.0
191.9401,177.7879,0.0
191.9401,174.1179,0.0
191.9401,170.4479,0.0
188.6037,170.1038,0.0
184.9337,170.1038,0.0
184.3809,173.2588,0.0
184.3809,176.9288,0.0
184.3809,180.5988,0.0
184.3809,184.2688,0.0
184.3809,187.9388,0.0
184.3809,191.6088,0.0
184.3809,195.2788,0.0
184.3809,198.9488,0.0
184.3809,202.6188,0.0
184.3809,206.2888,0.0
185.7439,208.7627,0.0
189.3893,209.1866,0.0
191.9401,208.3556,0.0
192.9707,206.3133,0.0
196.3382,207.7688,0.0
199.8388,208.8645,0.0
203.4474,209.5174,0.0
207.1116,209.6307,0.0
210.7229,209.0298,0.0
213.9723,207.3705,0.0
216.2938,204.5625,0.0
217.4668,201.0998,0.0
217.783,197.4487,0.0
172.514,196.9136,0.0
172.514,193.2436,0.0
172.514,189.5736,0.0
172.514,185.9036,0.0
172.514,182.2336,0.0
172.514,178.5636,0.0
172.514,174.8936,0.0
172.514,171.2236,0.0
169.9287,170.1037,0.0
166.2587,170.1037,0.0
165.2548,173.1691,0.0
162.2762,171.6304,0.0
158.892,170.221,0.0
155.3266,169.367,0.0
151.6732,169.0524,0.0
148.0263,169.3798,0.0
144.6038,170.6646,0.0
141.8156,173.0176,0.0
140.1386,176.2551,0.0
139.7439,179.8865,0.0
140.5225,183.455,0.0
142.4656,186.5477,0.0
145.2443,188.9293,0.0
148.475,190.6601,0.0
151.931,191.8878,0.0
155.5008,192.7338,0.0
159.1289,193.2807,0.0
162.7859,193.5828,0.0
164.9543,195.2025,0.0
164.6186,198.8472,0.0
162.7496,201.9206,0.0
159.3222,203.0948,0.0
155.6605,203.0021,0.0
152.0812,202.2127,0.0
148.6693,200.8692,0.0
145.4556,199.1011,0.0
143.1794,200.9041,0.0
141.4789,203.9738,0.0
144.6048,205.8938,0.0
147.9151,207.474,0.0
151.388,208.6533,0.0
154.9814,209.3869,0.0
158.639,209.6575,0.0
162.2999,209.4507,0.0
165.8539,208.5698,0.0
168.9864,206.6957,0.0
171.1747,203.779,0.0
172.2526,200.284,0.0
153.2638,175.4658,0.0
156.9138,175.7966,0.0
160.4477,176.7697,0.0
163.7803,178.2987,0.0
164.9543,181.2983,0.0
164.9543,184.9683,0.0
164.4269,188.0971,0.0
160.771,187.7822,0.0
157.1504,187.1899,0.0
153.6213,186.194,0.0
150.3645,184.527,0.0
148.0996,181.7098,0.0
148.139,178.1111,0.0
150.8035,175.7858,0.0
137.6166,208.6044,0.0
136.5494,205.118,0.0
135.3042,201.6657,0.0
134.059,198.2134,0.0
132.8138,194.7611,0.0
131.5686,191.3088,0.0
130.3234,187.8565,0.0
129.0782,184.4042,0.0
127.833,180.9519,0.0
126.5878,177.4996,0.0
125.3426,174.0473,0.0
124.0974,170.595,0.0
122.8511,167.1431,0.0
121.4808,163.7392,0.0
119.8334,160.4616,0.0
117.763,157.4367,0.0
115.0964,154.9309,0.0
111.8156,153.3208,0.0
108.2049,152.7204,0.0
104.5417,152.8626,0.0
100.9504,153.5982,0.0
100.4197,156.2458,0.0
101.6277,159.7113,0.0
105.2001,159.0971,0.0
108.8548,159.2256,0.0
112.0018,161.0021,0.0
114.0826,164.01,0.0
115.5788,167.359,0.0
115.7757,170.1034,0.0
113.6731,172.4525,0.0
112.3429,175.873,0.0
111.0127,179.2934,0.0
109.6826,182.7139,0.0
108.3524,186.1344,0.0
107.0223,189.5548,0.0
105.6922,192.9753,0.0
104.362,196.3958,0.0
103.0318,199.8162,0.0
101.7017,203.2367,0.0
100.3715,206.6572,0.0
101.4948,208.6044,0.0
105.1648,208.6044,0.0
108.1763,207.6306,0.0
109.4433,204.1862,0.0
110.7103,200.7419,0.0
111.9774,197.2975,0.0
113.2444,193.8532,0.0
114.5114,190.4088,0.0
115.7784,186.9644,0.0
117.0396,183.518,0.0
118.2768,180.0628,0.0
119.4899,178.0162,0.0
120.6178,181.5086,0.0
121.7847,184.9881,0.0
122.9748,188.4598,0.0
124.1651,191.9314,0.0
125.3553,195.403,0.0
126.5455,198.8747,0.0
127.7357,202.3463,0.0
128.9258,205.818,0.0
130.6099,208.6044,0.0
134.2799,208.6044,0.0
